23649,POLA2,18969,Pola2
23650,TRIM29,72169,Trim29
23654,PLXNB2,140570,Plxnb2
23657,SLC7A11,26570,Slc7a11
23658,LSM5,66373,Lsm5
23659,PLA2G15,192654,Pla2g15
23660,ZKSCAN5,22757,Zkscan5
23670,TMEM2,83921,Cemip2
23670,TMEM2,83921,Tmem2
23671,TMEFF2,56363,Tmeff2
23673,STX12,100226,Stx12
23676,SMPX,66106,Smpx
23677,SH3BP4,98402,Sh3bp4
23678,SGK3,170755,Sgk3
23682,RAB38,72433,Rab38
23683,PRKD3,75292,Prkd3
23704,KCNE4,57814,Kcne4
23705,CADM1,54725,Cadm1
23708,GSPT2,14853,Gspt2
23710,GABARAPL1,57436,Gabarapl1
23729,SHPK,74637,Shpk
23731,TMEM245,242474,Tmem245
23732,FRRS1L,230235,Frrs1l
23741,EID1,58521,Eid1
23743,BHMT2,64918,Bhmt2
23746,AIPL1,114230,Aipl1
23753,SDF2L1,64136,Sdf2l1
23759,PPIL2,66053,Ppil2
23760,PITPNB,56305,Pitpnb
23761,PISD,320951,Pisd
23762,OSBP2,74309,Osbp2
23764,MAFF,17133,Maff
23765,IL17RA,16172,Il17ra
23767,FLRT3,71436,Flrt3
23768,FLRT2,399558,Flrt2
23769,FLRT1,396184,Flrt1
23770,FKBP8,14232,Fkbp8
23774,BRD1,223770,Brd1
23779,ARHGAP8,73167,Arhgap8
23780,APOL2,239552,Apol8
23786,BCL2L13,94044,Bcl2l13
23787,MTCH1,56462,Mtch1
23788,MTCH2,56428,Mtch2
238,ALK,11682,Alk
239,ALOX12,11684,Alox12
2395,FXN,14297,Fxn
24,ABCA4,11304,Abca4
240,ALOX5,11689,Alox5
241,ALOX5AP,11690,Alox5ap
24137,KIF4A,16571,Kif4
24139,EML2,72205,Eml2
24140,FTSJ1,54632,Ftsj1
24141,LAMP5,76161,Lamp5
24142,NAT6,56441,Nat6
24144,TFIP11,54723,Tfip11
24145,PANX1,55991,Panx1
24146,CLDN15,60363,Cldn15
24147,FJX1,14221,Fjx1
24148,PRPF6,68879,Prpf6
24149,ZNF318,57908,Zfp318
242,ALOX12B,11686,Alox12b
2444,FRK,14302,Frk
245711,SPDYA,70891,Spdya
245806,VGLL2,215031,Vgll2
245812,CNPY4,66455,Cnpy4
245908,DEFB105A,77674,Defb12
245927,DEFB113,654460,Defb18
245930,DEFB116,75400,Defb29
245932,DEFB119,246700,Defb19
245940,DEFB130,654465,Defb47
245972,ATP6V0D2,242341,Atp6v0d2
245973,ATP6V1C2,68775,Atp6v1c2
246,ALOX15,11687,Alox15
246175,CNOT6L,231464,Cnot6l
246176,GAS2L2,237891,Gas2l2
246184,CDC26,66440,Cdc26
246213,SLC17A8,216227,Slc17a8
246243,RNASEH1,19819,Rnaseh1
246269,AFG1L,215951,Afg1l
246269,AFG1L,215951,Lace1
246329,STAC3,237611,Stac3
246330,PELI3,240518,Peli3
246777,SPESP1,66712,Spesp1
246778,IL27,246779,Il27
247,ALOX15B,11688,Alox8
2475,MTOR,56717,Mtor
248,ALPI,11648,Akp3
2483,FRG1,14300,Frg1
2487,FRZB,20378,Frzb
2488,FSHB,14308,Fshb
249,ALPL,11647,Alpl
2491,CENPI,102920,Cenpi
2492,FSHR,14309,Fshr
2494,NR5A2,26424,Nr5a2
2495,FTH1,14319,Fth1
25,ABL1,11350,Abl1
250,ALPP,76768,Alpi
251,ALPPL2,11650,Alppl2
2512,FTL,14325,434624
2515,ADAM2,11495,Adam2
2516,NR5A1,26423,Nr5a1
2517,FUCA1,71665,Fuca1
2519,FUCA2,66848,Fuca2
2520,GAST,14459,Gast
2523,FUT1,14343,Fut1
2524,FUT2,14344,Fut2
2526,FUT4,14345,Fut4
252839,TMEM9,66241,Tmem9
2529,FUT7,14347,Fut7
252969,NEIL2,382913,Neil2
252983,STXBP4,20913,Stxbp4
252995,FNDC5,384061,Fndc5
2530,FUT8,53618,Fut8
253012,HEPACAM2,101202,Hepacam2
253017,TECRL,243078,Tecrl
2531,KDSR,70750,Kdsr
253143,PRR14L,215476,Prr14l
253152,EPHX4,384214,Ephx4
253190,SERHL2,68607,Serhl
2532,ACKR1,13349,Ackr1
253260,RICTOR,78757,Rictor
2533,FYB,23880,Fyb
253314,EIF4E1B,218268,Eif4e1b
2534,FYN,14360,Fyn
253430,IPMK,69718,Ipmk
253461,ZBTB38,245007,Zbtb38
2535,FZD2,57265,Fzd2
253512,SLC25A30,67554,Slc25a30
253558,LCLAT1,225010,Lclat1
253559,CADM2,239857,Cadm2
253635,GPATCH11,53951,Gpatch11
253714,MMS22L,212377,Mms22l
253725,WASHC2C,28006,Fam21
253725,WASHC2C,28006,Washc2
253738,EBF3,13593,Ebf3
253769,WDR27,71682,Wdr27
253782,CERS6,241447,Cers6
2538,G6PC,14377,G6pc
253827,MSRB3,320183,Msrb3
253832,ZDHHC20,75965,Zdhhc20
2539,G6PD,14381,G6pdx
253943,YTHDF3,229096,Ythdf3
253959,RALGAPA1,56784,Ralgapa1
253980,KCTD13,233877,Kctd13
254013,ETFBKMT,320204,Etfbkmt
254013,ETFBKMT,320204,Mettl20
254042,METAP1D,66559,Metap1d
254048,UBN2,320538,Ubn2
254050,LRRC43,381741,Lrrc43
254065,BRWD3,382236,Brwd3
254122,SNX32,225861,Snx32
254170,FBXO33,70611,Fbxo33
254173,TTLL10,330010,Ttll10
254187,TSGA10IP,78306,Tsga10ip
2542,SLC37A4,14385,Slc37a4
254225,RNF169,108937,Rnf169
254228,FAM26E,103511,Calhm5
254240,BPIFC,270757,Bpifc
254251,LCORL,209707,Lcorl
254263,CNIH2,12794,Cnih2
254268,AKNAD1,329738,Aknad1
254295,PHYHD1,227696,Phyhd1
254359,ZDHHC24,70605,Zdhhc24
254394,MCM9,71567,Mcm9
254427,PROSER2,227545,Proser2
254428,SLC41A1,98396,Slc41a1
254439,C11orf86,69861,2010003K11Rik
254528,MEIOB,75178,Meiob
254531,LPCAT4,99010,Lpcat4
254552,NUDT8,66387,Nudt8
2547,XRCC6,14375,Xrcc6
254773,LYG2,332427,Lyg2
254778,C8orf46,76982,Vxn
254783,OR6C74,258772,Olfr821
254786,OR6C3,258547,Olfr803
2548,GAA,14387,Gaa
254827,NAALADL2,635702,Naaladl2
254863,TMEM256,69186,Tmem256
254879,OR2T6,258387,Olfr720
254887,ZDHHC23,332175,Zdhhc23
2549,GAB1,14388,Gab1
254950,KRTAP15-1,26560,Krtap15
254956,MORN5,75495,Morn5
2550,GABBR1,54393,Gabbr1
255022,CALHM1,546729,Calhm1
255027,MPV17L,93734,Mpv17l
255043,TMEM86B,68255,Tmem86b
2551,GABPA,14390,Gabpa
255101,CFAP65,241116,Ccdc108
255101,CFAP65,241116,Cfap65
255104,TMCO4,77056,Tmco4
255119,C4orf22,75784,1700007G11Rik
255119,C4orf22,75784,Cfap299
255189,PLA2G4F,271844,Pla2g4f
255220,TXNDC8,67402,Txndc8
255231,MCOLN2,68279,Mcoln2
255239,ANKK1,244859,Ankk1
255252,LRRC57,66606,Lrrc57
255275,MYADML2,68515,Myadml2
2553,GABPB1,14391,Gabpb1
255324,EPGN,71920,Epgn
255349,TMEM211,333048,Tmem211
255374,MBLAC1,330216,Mblac1
255394,TCP11L2,216198,Tcp11l2
2554,GABRA1,14394,Gabra1
255426,RASGEF1C,74563,Rasgef1c
255488,RNF144B,218215,Rnf144b
2555,GABRA2,14395,Gabra2
255520,ELMOD2,244548,Elmod2
2556,GABRA3,14396,Gabra3
255626,HIST1H2BA,319177,Hist1h2ba
255631,COL24A1,71355,Col24a1
2557,GABRA4,14397,Gabra4
255725,OR52B2,259063,Olfr691
255738,PCSK9,100102,Pcsk9
255743,NPNT,114249,Npnt
255758,TCTEX1D2,66061,Tctex1d2
255762,PDZD9,67983,Pdzd9
255783,INAFM1,66300,Inafm1
255798,SMCO1,69576,Smco1
2558,GABRA5,110886,Gabra5
255809,C19orf38,382062,AB124611
255877,BCL6B,12029,Bcl6b
2559,GABRA6,14399,Gabra6
255919,CNEP1R1,382030,Cnep1r1
255928,SYT14,329324,Syt14
255967,PAN3,72587,Pan3
2560,GABRB1,14400,Gabrb1
256006,ANKRD31,625662,Ankrd31
256076,COL6A5,665033,Col6a5
2561,GABRB2,14401,Gabrb2
256126,SYCE2,71846,Syce2
256130,TMEM196,217951,Tmem196
256144,OR4C3,57272,Olfr140
256158,HMCN2,665700,Hmcn2
2562,GABRB3,14402,Gabrb3
256281,NUDT14,66174,Nudt14
256297,PTF1A,19213,Ptf1a
2563,GABRD,14403,Gabrd
256302,NATD1,24083,Natd1
256309,CCDC110,212392,Ccdc110
256329,LMNTD2,72000,Lmntd2
256356,GK5,235533,Gk5
256364,EML3,225898,Eml3
256380,SCML4,268297,Scml4
256394,SERPINA11,380780,Serpina11
256435,ST6GALNAC3,20447,St6galnac3
256471,MFSD8,72175,Mfsd8
256472,TMEM151A,381199,Tmem151a
2565,GABRG1,14405,Gabrg1
256536,TCERG1L,70571,Tcerg1l
256586,LYSMD2,70082,Lysmd2
2566,GABRG2,14406,Gabrg2
256643,CXorf23,382252,A830080D01Rik
256643,CXorf23,382252,Bclaf3
256646,NUTM1,213765,Nutm1
256691,MAMDC2,71738,Mamdc2
2567,GABRG3,14407,Gabrg3
256710,GLIPR1L1,69286,544736
256714,MAP7D2,78283,Map7d2
256764,WDR72,546144,Wdr72
2568,GABRP,216643,Gabrp
2569,GABRR1,14408,Gabrr1
256933,NPB,208990,Npb
256949,KANK3,80880,Kank3
256957,HEATR9,629303,Heatr9
256979,SUN3,194974,Sun3
256987,SERINC5,218442,Serinc5
257,ALX3,11694,Alx3
2570,GABRR2,14409,Gabrr2
257019,FRMD3,242506,Frmd3
257044,CATSPERE,631584,Gm7068
257062,CATSPERD,106757,Catsperd
257068,PLCXD2,433022,Plcxd2
2571,GAD1,14415,Gad1
257106,ARHGAP30,226652,Arhgap30
257144,GCSAM,14525,Gcsam
257160,RNF214,235315,Rnf214
257169,C9orf43,214106,4933430I17Rik
257177,CFAP126,75472,Cfap126
257194,NEGR1,320840,Negr1
2572,GAD2,14417,Gad2
257202,GPX6,75512,Gpx6
257218,SHPRH,268281,Shprh
257236,CCDC96,66717,Ccdc96
257240,KLHL34,245683,Klhl34
257313,UTS2B,224065,Uts2b
257364,SNX33,235406,Snx33
257397,TAB3,66724,Tab3
257407,C2orf72,72792,2810459M11Rik
257415,FAM133B,68152,Fam133b
25758,KIAA1549L,241589,D430041D05Rik
25759,SHC2,216148,Shc2
257629,ANKS4B,72074,Anks4b
25764,HYPK,67693,Hypk
25766,PRPF40B,54614,Prpf40b
25769,SLC24A2,76376,Slc24a2
25771,TBC1D22A,223754,Tbc1d22a
25776,CBY1,73739,Cby1
25777,SUN2,223697,Sun2
25778,DSTYK,213452,Dstyk
25780,RASGRP3,240168,Rasgrp3
25782,RAB3GAP2,98732,Rab3gap2
25788,RAD54B,623474,Rad54b
25789,TMEM59L,67937,Tmem59l
25790,CFAP45,71870,Cfap45
25791,NGEF,53972,Ngef
25792,CIZ1,68379,Ciz1
25793,FBXO7,69754,Fbxo7
25794,FSCN2,238021,Fscn2
25796,PGLS,66171,Pgls
25797,QPCT,70536,Qpct
25798,BRI3,55950,Bri3
25799,ZNF324,243834,Zfp324
258,AMBN,11698,Ambn
2580,GAK,231580,Gak
25800,SLC39A6,106957,Slc39a6
25801,GCA,227960,Gca
258010,SVIP,75744,Svip
25802,LMOD1,93689,Lmod1
25803,SPDEF,30051,Spdef
25804,LSM4,50783,Lsm4
25805,BAMBI,68010,Bambi
25806,VAX2,24113,Vax2
25807,RHBDD3,279766,Rhbdd3
25809,TTLL1,319953,Ttll1
2581,GALC,14420,Galc
25813,SAMM50,68653,Samm50
25814,ATXN10,54138,Atxn10
25816,TNFAIP8,106869,Tnfaip8
25817,FAM19A5,106014,Fam19a5
25818,KLK5,68668,Klk5
25819,NOCT,12457,Noct
2582,GALE,74246,Gale
25820,ARIH1,23806,Arih1
25821,MTO1,68291,Mto1
25822,DNAJB5,56323,Dnajb5
25823,TPSG1,26945,Tpsg1
25824,PRDX5,54683,Prdx5
25825,BACE2,56175,Bace2
25827,FBXL2,72179,Fbxl2
25828,TXN2,56551,Txn2
25829,TMEM184B,223693,Tmem184b
2583,B4GALNT1,14421,B4galnt1
25830,SULT4A1,29859,Sult4a1
25831,HECTD1,207304,Hectd1
25833,POU2F3,18988,Pou2f3
25834,MGAT4C,67569,Mgat4c
25836,NIPBL,71175,Nipbl
25837,RAB26,328778,Rab26
25839,COG4,102339,Cog4
2584,GALK1,14635,Galk1
25840,METTL7A,70152,Mettl7a1
25841,ABTB2,99382,Abtb2
25842,ASF1A,66403,Asf1a
25843,MOB4,19070,Mob4
25844,YIPF3,28064,Yipf3
25847,ANAPC13,69010,Anapc13
25849,PARM1,231440,Parm1
2585,GALK2,69976,Galk2
25851,TECPR1,70381,Tecpr1
25852,ARMC8,74125,Armc8
25853,DCAF12,68970,Dcaf12
25854,FAM149A,212326,Fam149a
25855,BRMS1,107392,Brms1
25858,CATSPERZ,67077,Catsperz
25861,WHRN,73750,Whrn
25862,USP49,224836,Usp49
25864,ABHD14A,68644,Abhd14a
25865,PRKD2,101540,Prkd2
2587,GALR1,14427,Galr1
25870,SUMF2,67902,Sumf2
25871,NEPRO,212547,Nepro
25874,MPC2,70456,Mpc2
25875,LETMD1,68614,Letmd1
25876,SPEF1,70997,Spef1
25879,DCAF13,223499,Dcaf13
2588,GALNS,50917,Galns
25880,TMEM186,66690,Tmem186
25884,CHRDL2,69121,Chrdl2
25885,POLR1A,20019,Polr1a
25886,POC1A,70235,Poc1a
25888,ZNF473,243963,Zfp473
2589,GALNT1,14423,Galnt1
25891,PAMR1,210622,Pamr1
25893,TRIM58,216781,Trim58
25894,PLEKHG4,102075,Plekhg4
25895,EEF1AKMT3,100504608,Eef1akmt3
25895,EEF1AKMT3,100504608,Mettl21b
25896,INTS7,77065,Ints7
25897,RNF19A,30945,Rnf19a
25898,RCHY1,68098,Rchy1
259,AMBP,11699,Ambp
2590,GALNT2,108148,Galnt2
25900,IFFO1,320678,Iffo1
25901,CCDC28A,215814,Ccdc28a
25902,MTHFD1L,270685,Mthfd1l
25903,OLFML2B,320078,Olfml2b
25904,CNOT10,78893,Cnot10
25907,TMEM158,72309,Tmem158
25909,AHCTF1,226747,Ahctf1
2591,GALNT3,14425,Galnt3
25911,DPCD,226162,Dpcd
25912,C1orf43,99650,4933434E20Rik
25913,POT1,101185,Pot1a
25914,RTTN,246102,Rttn
25915,NDUFAF3,66706,Ndufaf3
25917,THUMPD3,14911,Thumpd3
259173,ALS2CL,235633,Als2cl
2592,GALT,14430,Galt
25920,NELFB,58202,Nelfb
25921,ZDHHC5,228136,Zdhhc5
259215,LY6G6F,433099,Ly6g6f
259217,HSPA12A,73442,Hspa12a
25923,ATL3,109168,Atl3
259230,SGMS1,208449,Sgms1
259232,NALCN,338370,Nalcn
259236,TMIE,20776,Tmie
25924,MYRIP,245049,Myrip
259240,WFDC9,629754,Wfdc9
259249,MRGPRX1,243979,Mrgprb2
25925,ZNF521,225207,Zfp521
25926,NOL11,68979,Nol11
259266,ASPM,12316,Aspm
25927,CNRIP1,380686,Cnrip1
25928,SOSTDC1,66042,Sostdc1
259282,BOD1L1,665775,Bod1l
259285,TAS2R39,353148,Tas2r139
259286,TAS2R40,387515,Tas2r144
259287,TAS2R41,387353,Tas2r126
25929,GEMIN5,216766,Gemin5
259290,TAS2R31,353165,Tas2r136
259292,TAS2R46,387348,Tas2r120
2593,GAMT,14431,Gamt
25930,PTPN23,104831,Ptpn23
259307,IL4I1,14204,100328588
259308,FAM205A,433698,545611
25932,CLIC4,29876,Clic4
25934,NIPSNAP3A,66536,Nipsnap3b
25936,NSL1,381318,Nsl1
25937,WWTR1,97064,Wwtr1
25938,HEATR5A,320487,Heatr5a
25939,SAMHD1,56045,Samhd1
25940,FAM98A,72722,Fam98a
25941,TPGS2,66648,Tpgs2
25942,SIN3A,20466,Sin3a
25943,C20orf194,228602,4930402H24Rik
25945,NECTIN3,58998,Nectin3
25946,ZNF385A,29813,Zfp385a
25948,KBTBD2,210973,Kbtbd2
25949,SYF2,68592,Syf2
2595,GANC,76051,Ganc
25950,RWDD3,66568,Rwdd3
25953,PNKD,56695,Pnkd
25956,SEC31B,240667,Sec31b
25957,PNISR,66625,Pnisr
25959,KANK2,235041,Kank2
2596,GAP43,14432,Gap43
25960,ADGRA2,78560,Adgra2
25961,NUDT13,67725,Nudt13
25962,KIAA1429,66185,1110037F02Rik
25962,KIAA1429,66185,Virma
25963,TMEM87A,211499,Tmem87a
25966,C2CD2,207781,C2cd2
2597,GAPDH,14433,100042025
25970,SH2B1,20399,Sh2b1
25972,UNC50,67387,Unc50
25973,PARS2,230577,Pars2
25974,MMACHC,67096,Mmachc
25975,EGFL6,54156,Egfl6
25976,TIPARP,99929,Tiparp
25977,NECAP1,67602,Necap1
25978,CHMP2B,68942,Chmp2b
25979,DHRS7B,216820,Dhrs7b
25980,AAR2,68295,Aar2
25981,DNAH1,110084,Dnah1
25983,NGDN,68966,Ngdn
25984,KRT23,94179,Krt23
25987,TSKU,244152,Tsku
25988,HINFP,102423,Hinfp
25989,ULK3,71742,Ulk3
25992,SNED1,208777,Sned1
25994,HIGD1A,56295,Higd1a
25996,REXO2,104444,Rexo2
25998,IBTK,108837,Ibtk
25999,CLIP3,76686,Clip3
26,AOC1,76507,Aoc1
26000,TBC1D10B,68449,Tbc1d10b
26001,RNF167,70510,Rnf167
26002,MOXD1,59012,Moxd1
26003,GORASP2,70231,Gorasp2
26005,C2CD3,277939,C2cd3
26007,TKFC,225913,Tkfc
26009,ZZZ3,108946,Zzz3
26010,SPATS2L,67198,Spats2l
26011,TENM4,23966,Tenm4
26012,NSMF,56876,Nsmf
26013,L3MBTL1,241764,L3mbtl1
26015,RPAP1,68925,Rpap1
26017,FAM32A,67922,Fam32a
26018,LRIG1,16206,Lrig1
26019,UPF2,326622,Upf2
26020,LRP10,65107,Lrp10
26022,TMEM98,103743,Tmem98
26025,PCDHGA12,93724,Pcdhga12
26027,ACOT11,329910,Acot11
260293,CYP4X1,81906,Cyp4x1
26030,PLEKHG3,263406,Plekhg3
26031,OSBPL3,71720,Osbpl3
26032,SUSD5,382111,Susd5
26033,ATRNL1,226255,Atrnl1
26034,IPCEF1,320495,Ipcef1
26035,GLCE,93683,Glce
26036,ZNF451,98403,Zfp451
26037,SIPA1L1,217692,Sipa1l1
26038,CHD5,269610,Chd5
26039,SS18L1,269397,Ss18l1
26040,SETBP1,240427,Setbp1
260425,MAGI3,99470,Magi3
260429,PRSS33,353130,Prss33
26043,UBXN7,224111,Ubxn7
26045,LRRTM2,107065,Lrrtm2
26046,LTN1,78913,Ltn1
26047,CNTNAP2,66797,Cntnap2
26049,FAM169A,320557,Fam169a
26050,SLITRK5,75409,Slitrk5
26051,PPP1R16B,228852,Ppp1r16b
26052,DNM3,103967,Dnm3
26053,AUTS2,319974,Auts2
26054,SENP6,215351,Senp6
26056,RAB11FIP5,52055,Rab11fip5
26057,ANKRD17,81702,Ankrd17
26058,GIGYF2,227331,Gigyf2
26059,ERC2,238988,Erc2
26060,APPL1,72993,Appl1
26061,HACL1,56794,Hacl1
26063,DECR2,26378,Decr2
26064,RAI14,75646,Rai14
26065,LSM14A,67070,Lsm14a
26073,POLDIP2,67811,Poldip2
26084,ARHGEF26,622434,Arhgef26
26085,KLK13,626834,Klk13
26086,GPSM1,67839,Gpsm1
26088,GGA1,106039,Gga1
26090,ABHD12,76192,Abhd12
26091,HERC4,67345,Herc4
26092,TOR1AIP1,208263,Tor1aip1
26093,CCDC9,243846,Ccdc9
26094,DCAF4,73828,Dcaf4
26095,PTPN20,19256,Ptpn20
26098,EDRF1,214764,Edrf1
26099,SZRD1,213491,Szrd1
26100,WIPI2,74781,Wipi2
26103,LRIT1,239037,Lrit1
26108,PYGO1,72135,Pygo1
26115,TANC2,77097,Tanc2
26118,WSB1,78889,Wsb1
26119,LDLRAP1,100017,Ldlrap1
26121,PRPF31,68988,Prpf31
26122,EPC2,227867,Epc2
26123,TCTN3,67590,Tctn3
26127,FGFR1OP2,67529,Fgfr1op2
26128,KIF1BP,72320,Kif1bp
26130,GAPVD1,66691,Gapvd1
26133,TRPC4AP,56407,Trpc4ap
26135,SERBP1,66870,Serbp1
26136,TES,21753,Tes
26137,ZBTB20,56490,Zbtb20
26140,TTLL3,101100,Ttll3
26145,IRF2BP1,272359,Irf2bp1
26146,TRAF3IP1,74019,Traf3ip1
26147,PHF19,74016,Phf19
2615,LRRC32,434215,Lrrc32
26150,RIBC2,67747,Ribc2
26151,NAT9,66176,Nat9
26153,KIF26A,668303,Kif26a
26154,ABCA12,74591,Abca12
26155,NOC2L,57741,Noc2l
26156,RSL1D1,66409,Rsl1d1
26160,IFT172,67661,Ift172
26164,MTG2,52856,Mtg2
26165,SPATA31A7,78124,Spata31
26166,RGS22,626596,Rgs22
26167,PCDHB5,93881,Pcdhb10
26168,SENP3,80886,Senp3
2617,GARS,353172,Gars
261726,TIPRL,226591,Tiprl
261729,STEAP2,74051,Steap2
26173,INTS1,68510,Ints1
261734,NPHP4,260305,Nphp4
26175,TMEM251,320351,Tmem251
2618,GART,14450,Gart
2619,GAS1,14451,Gas1
26190,FBXW2,30050,Fbxw2
26191,PTPN22,19260,Ptpn22
262,AMD1,11702,100041585
2620,GAS2,14453,Gas2
26205,GMEB2,229004,Gmeb2
26206,SPAG8,433700,Spag8
2621,GAS6,14456,Gas6
26211,OR2F1,258016,Olfr453
26212,OR2B6,218066,Olfr11
26219,OR1J4,258620,Olfr350
2622,GAS8,104346,Gas8
26224,FBXL3,50789,Fbxl3
26225,ARL5A,75423,Arl5a
26227,PHGDH,236539,Phgdh
26228,STAP1,56792,Stap1
26229,B3GAT3,72727,B3gat3
2623,GATA1,14460,Gata1
26230,TIAM2,24001,Tiam2
26231,LRRC29,234684,Lrrc29
26232,FBXO2,230904,Fbxo2
26233,FBXL6,30840,Fbxl6
26234,FBXL5,242960,Fbxl5
26235,FBXL4,269514,Fbxl4
2624,GATA2,14461,Gata2
26240,FAM50B,108161,Fam50b
26246,OR2L2,258937,Olfr167
26248,OR2K2,258922,Olfr267
26249,KLHL3,100503085,Klhl3
2625,GATA3,14462,Gata3
26251,KCNG2,240444,Kcng2
26253,CLEC4E,56619,Clec4e
26254,OPTC,269120,Optc
26256,CABYR,71132,Cabyr
26257,NKX2-8,18094,Nkx2-9
26258,BLOC1S6,18457,Bloc1s6
26259,FBXW8,231672,Fbxw8
2626,GATA4,14463,Gata4
26260,FBXO25,66822,Fbxo25
26261,FBXO24,71176,Fbxo24
26262,TSPAN17,74257,Tspan17
26263,FBXO22,71999,Fbxo22
26266,SLC13A4,243755,Slc13a4
26267,FBXO10,269529,Fbxo10
26268,FBXO9,71538,Fbxo9
26269,FBXO8,50753,Fbxo8
2627,GATA6,14465,Gata6
26270,FBXO6,50762,Fbxo6
26271,FBXO5,67141,Fbxo5
26272,FBXO4,106052,Fbxo4
26273,FBXO3,57443,Fbxo3
26275,HIBCH,227095,Hibch
26276,VPS33B,233405,Vps33b
26277,TINF2,28113,Tinf2
26279,PLA2G2D,18782,Pla2g2d
2628,GATM,67092,Gatm
26280,IL1RAPL2,60367,Il1rapl2
26281,FGF20,80857,Fgf20
26284,ERAL1,57837,Eral1
26285,CLDN17,239931,Cldn17
26286,ARFGAP3,66251,Arfgap3
26287,ANKRD2,56642,Ankrd2
26289,AK5,229949,Ak5
2629,GBA,14466,Gba
26291,FGF21,56636,Fgf21
26292,MYCBP,56309,Mycbp
26297,SERGEF,27414,Sergef
26298,EHF,13661,Ehf
26301,GBGT1,227671,Gbgt1
2631,NIPSNAP2,14467,Nipsnap2
2632,GBE1,74185,Gbe1
26330,GAPDHS,14447,Gapdhs
26333,OR7A17,18316,Olfr19
26338,OR5L2,258814,Olfr1156
26339,OR5K1,259003,259002
2634,GBP2,14469,Gbp2
2635,GBP3,14468,Gbp2b
26353,HSPB8,80888,Hspb8
26354,GNL3,30877,Gnl3
26355,FAM162A,70186,Fam162a
2636,GBX1,231044,Gbx1
2637,GBX2,14472,Gbx2
2638,GC,14473,Gc
2639,GCDH,270076,Gcdh
2642,GCGR,14527,Gcgr
2643,GCH1,14528,Gch1
2644,GCHFR,320415,Gchfr
2645,GCK,103988,Gck
2646,GCKR,231103,Gckr
26468,LHX6,16874,Lhx6
26469,PTPN18,19253,Ptpn18
2647,BLOC1S1,14533,Bloc1s1
26470,SEZ6L2,233878,Sez6l2
26471,NUPR1,56312,Nupr1
26472,PPP1R14B,18938,Ppp1r14b
26476,OR10J1,258645,Olfr418
2648,KAT2A,14534,Kat2a
2649,NR6A1,14536,Nr6a1
26492,OR8G2P,258606,Olfr229
26493,OR8B8,258310,Olfr145
26496,OR10A3,258303,Olfr518
26499,PLEK2,27260,Plek2
2650,GCNT1,14537,Gcnt1
26502,NARF,67608,Narf
26503,SLC17A5,235504,Slc17a5
26504,CNNM4,94220,Cnnm4
26505,CNNM3,94218,Cnnm3
26507,CNNM1,83674,Cnnm1
26508,HEYL,56198,Heyl
26509,MYOF,226101,Myof
2651,GCNT2,14538,Gcnt2
26511,CHIC2,74277,Chic2
26512,INTS6,18130,Ints6
26515,TIMM10B,14356,Timm10b
26517,TIMM13,30055,Timm13
26519,TIMM10,30059,Timm10
26520,TIMM9,30056,Timm9
26521,TIMM8B,30057,Timm8b
26523,AGO1,236511,Ago1
26524,LATS2,50523,Lats2
26525,IL36RN,54450,Il1f5
26529,OR12D2,258831,258218
2653,GCSH,68133,Gcsh
26531,OR11A1,258507,Olfr96
26532,OR10H3,258939,Olfr63
26533,OR10G3,258424,Olfr1512
26534,OR10G2,258423,258268
26539,OR10H1,100038860,100038859
26548,ITGB1BP2,26549,Itgb1bp2
2657,GDF1,14559,Gdf1
26574,AATF,56321,Aatf
26575,RGS17,56533,Rgs17
26576,SRPK3,56504,Srpk3
26577,PCOLCE2,76477,Pcolce2
26578,OSTF1,20409,Ostf1
2658,GDF2,12165,Gdf2
26580,BSCL2,14705,Bscl2
26585,GREM1,23892,Grem1
26586,CKAP2,80986,Ckap2
26589,MRPL46,67308,Mrpl46
26595,OR8B2,258869,Olfr147
266,AMELY,11704,Amelx
2660,MSTN,17700,Mstn
26608,TBL2,27368,Tbl2
2661,GDF9,14566,Gdf9
26610,ELP4,77766,Elp4
2662,GDF10,14560,Gdf10
2664,GDI1,14567,Gdi1
26648,OR7E24,258554,Olfr873
2665,GDI2,14569,Gdi2
26658,OR7C2,258305,Olfr1356
26659,OR7A5,18357,Olfr57
266629,SEC14L3,380683,Sec14l3
26664,OR7C1,259074,Olfr1352
266722,HS6ST3,50787,Hs6st3
266727,MDGA1,74762,Mdga1
266743,NPAS4,225872,Npas4
2668,GDNF,14573,Gdnf
266812,NAP1L5,58243,Nap1l5
26683,OR4F3,258397,Olfr1303
26686,OR4E2,57271,Olfr1509
26689,OR4D1,258407,Olfr464
2669,GEM,14579,Gem
26692,OR2W1,18341,Olfr263
26693,OR2V1,18356,Olfr56
26696,OR2T1,18330,Olfr31
266977,ADGRF1,77596,Adgrf1
267,AMFR,23802,Amfr
2670,GFAP,14580,Gfap
2671,GFER,11692,Gfer
26716,OR2H1,258470,Olfr91
2672,GFI1,14581,Gfi1
2673,GFPT1,14583,Gfpt1
2674,GFRA1,14585,Gfra1
26740,OR1J2,258946,Olfr348
26747,NUFIP1,27275,Nufip1
2675,GFRA2,14586,Gfra2
26750,RPS6KC1,320119,Rps6kc1
26751,SH3YL1,24057,Sh3yl1
2676,GFRA3,14587,Gfra3
2677,GGCX,56316,Ggcx
2678,GGT1,14598,Ggt1
268,AMH,11705,Amh
