"4332","7286","ENSG00000143367,HGNC:12422","TUFT1",,"NP_001288246.1,NP_064512.1,NP_001119809.1","tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]"
"4333","79178","HGNC:18987,ENSG00000259431","THTPA","THTPASE,THTP","NP_001243251.1,NP_001243252.1,NP_001243250.1,NP_001119811.1,NP_001242991.1,NP_077304.1","thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987]"
"4334","80228","HGNC:21667,ENSG00000160991","ORAI2","CBCIP2,TMEM142B,MEM142B,C7orf19","NP_001258747.1,NP_116220.1,NP_001258748.1,NP_001119812.1","ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]"
"4335","162","HGNC:554,ENSG00000100280","AP1B1","BAM22,ADTB1,AP105A,CLAPB2","NP_663782.2,NP_001159491.1,NP_001118.3","adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554]"
"4336","57863","HGNC:17601,ENSG00000162706","CADM3","Necl-1,BIgR,NECL1,synCAM3,IGSF4B,SLL1","NP_067012.1,NP_001333439.1,NP_001120645.1","cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]"
"4337","83876","HGNC:24121,ENSG00000134042","MRO","C18orf3,B29","NP_001120648.1,NP_001120646.1,NP_001120647.1,NP_114145.2","maestro [Source:HGNC Symbol;Acc:HGNC:24121]"
"4338","54872","HGNC:25985,ENSG00000174227","PIGG","GPI7,MRT53,RLGS1930,PRO4405,LAS21","NP_060203.3,NP_001332917.1,NP_001332919.1,NP_001275981.1,NP_001332923.1,NP_001275982.1,NP_001275986.1,NP_001332915.1,NP_001332918.1,NP_001332920.1,NP_001275984.1,NP_001332916.1,NP_001275980.1,NP_001120650.1","phosphatidylinositol glycan anchor biosynthesis class G [Source:HGNC Symbol;Acc:HGNC:25985]"
"4339","91687","ENSG00000120334,HGNC:17879","CENPL","C1orf155,CENP-L,dJ383J4.3","NP_001164653.1,NP_201576.1,NP_001120653.1","centromere protein L [Source:HGNC Symbol;Acc:HGNC:17879]"
"4340","55165","HGNC:1161,ENSG00000138180","CEP55","URCC6,C10orf3,CT111","NP_060601.3,NP_001120654.1","centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]"
"4341","8837","ENSG00000003402,HGNC:1876","CFLAR","-FLICE,c-FLIPR,FLAME-1,c-FLIPS,c-FLIPL,c-FLIP,MRIT,FLAME1,CASH,CLARP,FLAME,Casper,FLIP,ASP8AP1","NP_001294971.1,NP_001120656.1,NP_001189446.1,NP_001189445.1,NP_001294972.1,NP_003870.4,NP_001189444.1,NP_001120655.1,NP_001189447.1,NP_001189448.1","CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]"
"4342","1445","ENSG00000103653,HGNC:2444","CSK",,"NP_004374.1,NP_001120662.1","C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]"
"4343","7555","HGNC:13164,ENSG00000169714","CNBP","PROMM,RNF163,ZCCHC22,ZNF9,DM2,CNBP1","NP_001120667.1,NP_001120665.1,NP_001120664.1,NP_003409.1,NP_001120668.1,NP_001120666.1","CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]"
"4344","2000","HGNC:3319,ENSG00000102034","ELF4","ELFR,MEF","NP_001120669.1,NP_001412.1","E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]"
"4345","11322","HGNC:18021,ENSG00000141524","TMC6","EVER1,EV1,EVIN1,LAK-4P","NP_009198.4,NP_001308114.1,NP_001120670.1","transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]"
"4346","100132399","ENSG00000227488,HGNC:31904","GAGE12D","GAGE-12B","NP_001120671.1","G antigen 12D [Source:HGNC Symbol;Acc:HGNC:31904]"
"4347","55795","HGNC:25653,ENSG00000126226","PCID2","F10","NP_001120675.1,NP_001307586.1,NP_001307589.1,NP_001245142.1,NP_060856.2,NP_001120674.1,NP_001307584.1,NP_001307588.1,NP_001307585.1","PCI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25653]"
"4348","3163","HGNC:5014,ENSG00000277424,ENSG00000103415","HMOX2","HO-2","NP_001120676.1,NP_001273199.1,NP_001120678.1,NP_001273198.1,NP_001273196.1,NP_001273200.1,NP_001273197.1,NP_001120677.1,NP_002125.3","heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]"
"4349","50485","ENSG00000138375,HGNC:11102","SMARCAL1","HHARP,HARP","NP_054859.2,NP_001120679.1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]"
"4350","54790","HGNC:25941,ENSG00000168769","TET2","MDS,KIAA1546","NP_001120680.1,NP_060098.3","tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]"
"4351","57698","HGNC:29319,ENSG00000187164","SHTN1","shootin-1,KIAA1598","NP_001245227.1,NP_001120683.1,NP_001245229.1,NP_060800.2,NP_001245228.1","shootin 1 [Source:HGNC Symbol;Acc:HGNC:29319]"
"4352","729447","HGNC:4099,ENSG00000189064","GAGE2A","GAGE-2A,CT4.2,GAGE2,GAGE-2","NP_001120684.1","G antigen 2A [Source:HGNC Symbol;Acc:HGNC:4099]"
"4353","4061","ENSG00000160932,HGNC:6727,ENSG00000278032","LY6E","RIGE,SCA2,TSA-1,RIG-E,SCA-2","NP_001120685.1,NP_002337.1","lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]"
"4354","197322","ENSG00000176715,HGNC:27288","ACSF3",,"NP_777577.2,NP_001271245.1,NP_001120686.1,NP_001230208.1","acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]"
"4355","2672","ENSG00000162676,HGNC:4237","GFI1","GFI-1,GFI1A,ZNF163,SCN2","NP_005254.2,NP_001120687.1,NP_001120688.1","growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]"
"4356","4093","HGNC:6774,ENSG00000120693","SMAD9","MADH9,SMAD8,PPH2,SMAD8A,SMAD8/9,MADH6,MAD8B","NP_001120689.1,NP_005896.1","SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]"
"4357","5425","HGNC:9176,ENSG00000106628","POLD2",,"NP_001120690.1,NP_006221.2,NP_001243808.1","DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]"
"4358","84680","ENSG00000110455,HGNC:23989","ACCS","PHACS,ACS","NP_115981.1,NP_001120691.1","1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]"
"4359","10951","ENSG00000108468,HGNC:1551","CBX1","p25beta,HP1-BETA,HP1Hs-beta,OD1,CBX,M31,HP1Hsbeta","NP_001120700.1,NP_006798.1","chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]"
"4360","54998","HGNC:24114,ENSG00000175756","AURKAIP1","AKIP,MRP-S38,AIP","NP_001120701.1,NP_060370.1,NP_001120702.1","aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]"
"4361","65056","HGNC:29520,ENSG00000062194","GPBP1","VASCULIN,SSH6,GPBP","NP_001317966.1,NP_001120708.1,NP_001120707.2,NP_075064.1,NP_001190175.1","GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]"
"4362","26053","HGNC:14262,ENSG00000158321","AUTS2","FBRSL2,MRD26","NP_001120703.1,NP_001120704.1,NP_056385.1","AUTS2, activator of transcription and developmental regulator [Source:HGNC Symbol;Acc:HGNC:14262]"
"4363","27113","ENSG00000105327,HGNC:17868","BBC3","JFY1,PUMA,JFY-1","NP_001120714.1,NP_001120712.1,NP_001120713.1,NP_055232.1","BCL2 binding component 3 [Source:HGNC Symbol;Acc:HGNC:17868]"
"4364","56262","ENSG00000136802,HGNC:19027","LRRC8A","LRRC8,AGM5,SWELL1","NP_062540.2,NP_001120717.1,NP_001120716.1","leucine rich repeat containing 8 VRAC subunit A [Source:HGNC Symbol;Acc:HGNC:19027]"
"4365","199713","HGNC:22947,ENSG00000277179,ENSG00000167634,ENSG00000274571,ENSG00000276804,ENSG00000277071,ENSG00000277786,ENSG00000275483,ENSG00000274174,ENSG00000277776,ENSG00000278173","NLRP7","PYPAF3,CLR19.4,PAN7,NALP7,NOD12,HYDM","NP_631915.2,NP_996611.2,NP_001120727.1","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]"
"4366","57181","ENSG00000196950,HGNC:20861","SLC39A10","LZT-Hs2","NP_001120729.1,NP_065075.1","solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]"
"4367","84439","ENSG00000182218,HGNC:19710","HHIPL1","UNQ9245,KIAA1822","NP_115801.3,NP_001120730.1,NP_001316340.1","HHIP like 1 [Source:HGNC Symbol;Acc:HGNC:19710]"
"4368","92305","HGNC:25137,ENSG00000168936","TMEM129","D4S2561E","NP_612394.1,NP_001120738.1","transmembrane protein 129 [Source:HGNC Symbol;Acc:HGNC:25137]"
"4369","9898","ENSG00000143569,HGNC:29877","UBAP2L","NICE4,NICE-4","NP_001317659.1,NP_001274744.1,NP_001274745.1,NP_055662.3,NP_001120792.1","ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]"
"4370","23468","ENSG00000094916,HGNC:1555","CBX5","HP1,HP1A,HEL25","NP_001120793.1,NP_036249.1,NP_001120794.1","chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]"
"4371","10459","HGNC:6764,ENSG00000116670","MAD2L2","POLZ2,MAD2B,REV7,FANCV","NP_001120797.1,NP_006332.3","mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]"
"4372","729428","ENSG00000275113,HGNC:26779","GAGE12B","GAGE-12B","NP_001120817.1","G antigen 2E [Source:HGNC Symbol;Acc:HGNC:31960]"
"4373","54797","HGNC:25944,ENSG00000284944,ENSG00000130772","MED18","p28b","NP_001120822.1,NP_060108.2","mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]"
"4374","57157","HGNC:13411,ENSG00000006576","PHTF2",,"NP_001120832.1,NP_001120829.1,NP_001120830.1,NP_065165.3,NP_001120831.1","putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]"
"4375","127544","HGNC:26886,ENSG00000116514","RNF19B","IBRDC3,NKLAM","NP_001287755.1,NP_699172.2,NP_001120833.1","ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]"
"4376","340277","ENSG00000188732,HGNC:27977","FAM221A","C7orf46","NP_954587.2,NP_001287861.1,NP_001120837.1,NP_001120836.1","family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977]"
"4377","55536","HGNC:30777,ENSG00000164649","CDCA7L","JPO2,RAM2,R1","NP_061189.2,NP_001120842.1,NP_001120843.1","cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]"
"4378","7637","ENSG00000198040,HGNC:13159","ZNF84","HPF2","NP_001120844.1,NP_003419.3,NP_001276901.1,NP_001276900.1","zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]"
"4379","6289","HGNC:10514,ENSG00000134339","SAA2",,"NP_001120852.1,NP_110381.2","serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514]"
"4380","79901","HGNC:20797,ENSG00000071967","CYBRD1","DCYTB,CYB561A2,FRRS3","NP_001243838.1,NP_001120855.1,NP_079119.3","cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797]"
"4381","29119","HGNC:2511,ENSG00000183230","CTNNA3","VR22,ARVD13","NP_001278062.1,NP_001120856.1,NP_037398.2","catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]"
"4382","130540","HGNC:14439,ENSG00000155749","ALS2CR12",,"NP_631902.2,NP_001120863.1,NP_001276922.1","amyotrophic lateral sclerosis 2 chromosome region 12 [Source:HGNC Symbol;Acc:HGNC:14439]"
"4383","745","HGNC:1181,ENSG00000124920","MYRF","Ndt80,pqn-47,C11orf9,MRF","NP_037411.1,NP_001120864.1","myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181]"
"4384","9556","ENSG00000156411,HGNC:1188","C14orf2","PLPM,MP68","NP_001120865.1,NP_004885.1","ATP synthase membrane subunit 6.8PL [Source:HGNC Symbol;Acc:HGNC:1188]"
"4385","116461","HGNC:16791,ENSG00000198860","TSEN15","C1orf19,sen15,PCH2F","NP_001287693.1,NP_443197.1,NP_001120866.1,NP_001287695.1","tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]"
"4386","151194","HGNC:30476,ENSG00000144401","METTL21A","FAM119A,HCA557b,HSPA-KMT","NP_001317062.1,NP_001317066.1,NP_001294950.1,NP_001317063.1,NP_001317059.1,NP_001317060.1,NP_001317065.1,NP_001317061.1,NP_001120867.1,NP_001317064.1,NP_660323.3","methyltransferase like 21A [Source:HGNC Symbol;Acc:HGNC:30476]"
"4387","6813","ENSG00000076944,HGNC:11445","STXBP2","FHL5,MUNC18-2,pp10122,UNC18-2,Hunc18b,NC18B","NP_008880.2,NP_001120868.1,NP_001258963.1","syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]"
"4388","27248","HGNC:25222,ENSG00000068912","ERLEC1","CL24936,XTP3TPB,CIM,C2orf30,CL25084,TP3-B,HEL117","NP_001120870.1,NP_001120869.1,NP_056516.2","endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]"
"4389","51646","ENSG00000119801,HGNC:18329","YPEL5","CGI-127","NP_001120873.1,NP_001120871.1,NP_057145.1,NP_001120872.1","yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]"
"4390","93979","HGNC:15722,ENSG00000158525","CPA5",,"NP_525124.3,NP_001120913.1,NP_001305152.1,NP_001120914.1","carboxypeptidase A5 [Source:HGNC Symbol;Acc:HGNC:15722]"
"4391","1687","HGNC:2810,ENSG00000105928","DFNA5","ICERE-1","NP_004394.1,NP_001120926.1,NP_001120925.1","gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]"
"4392","1408","ENSG00000121671,HGNC:2385","CRY2","PHLL2,HCRY2","NP_001120929.1,NP_066940.2","cryptochrome circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:2385]"
"4393","54675","HGNC:16148,ENSG00000088766","CRLS1","C20orf155,GCD10,CLS1,CLS,dJ967N21.6","NP_001310491.1,NP_001310493.1,NP_001310492.1,NP_001120930.1,NP_061968.1,NP_001310490.1","cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148]"
"4394","9924","HGNC:20074,ENSG00000135473","PAN2","USP52","NP_055686.3,NP_001120932.1,NP_001159751.1","poly(A) specific ribonuclease subunit PAN2 [Source:HGNC Symbol;Acc:HGNC:20074]"
"4395","84627","ENSG00000225614,HGNC:23216","ZNF469","BCS1,BCS","NP_001120936.2","zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]"
"4396","57213","HGNC:14297,ENSG00000123178","SPRYD7","CLLD6,C13orf1","NP_001120954.1,NP_065189.1","SPRY domain containing 7 [Source:HGNC Symbol;Acc:HGNC:14297]"
"4397","2318","HGNC:3756,ENSG00000128591","FLNC","RCM5,CMH26,ABP280A,ABP-280,FM5,FLN2,ABPL,ABPA,MPD4","NP_001120959.1,NP_001449.3","filamin C [Source:HGNC Symbol;Acc:HGNC:3756]"
"4398","287","HGNC:493,ENSG00000145362","ANK2","LQT4,ANK-2,brank-2","NP_001120965.1,NP_066187.2,NP_001139.3","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]"
"4399","81848","ENSG00000187678,HGNC:15533","SPRY4","HH17","NP_001280219.1,NP_001280218.1,NP_001120968.1,NP_112226.2","sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]"
"4400","51147","ENSG00000111653,HGNC:19423","ING4","p29ING4,my036","NP_057246.2,NP_001121058.1,NP_001121056.1,NP_001121057.1,NP_001121055.1,NP_001121054.1","inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423]"
"4401","427","HGNC:735,ENSG00000104763","ASAH1","ACDase,PHP32,SMAPME,PHP,AC,ASAH","NP_004306.3,NP_001120977.1,NP_808592.2","N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]"
"4402","54981","ENSG00000106733,HGNC:26057","NMRK1","NRK1,C9orf95,bA235O14.2","NP_001317608.1,NP_001121075.1,NP_060351.1,NP_001317607.1","nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]"
"4403","9413","HGNC:24820,ENSG00000135063","FAM189A2","C9orf61,X123","NP_001121080.1,NP_004807.3,NP_001334924.1","family with sequence similarity 189 member A2 [Source:HGNC Symbol;Acc:HGNC:24820]"
"4404","570","ENSG00000136881,HGNC:932,ENSG00000276559","BAAT","BACAT,BAT","NP_001692.1,NP_001121082.1","bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]"
"4405","55068","ENSG00000120658,HGNC:25474","ENOX1","PIG38,CNOX,bA64J21.1,cCNOX","NP_001229792.1,NP_001334894.1,NP_001334899.1,NP_001334895.1,NP_060463.2,NP_001334897.1,NP_001334893.1,NP_001121087.1,NP_001334896.1,NP_001334898.1,NP_001334900.1,NP_001334892.1","ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]"
"4406","55670","ENSG00000215193,HGNC:22965","PEX26","PBD7A,PBD7B,Pex26pM1T,PEX26M1T","NP_001186248.1,NP_060399.1,NP_001121121.1","peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965]"
"4407","9927","ENSG00000116688,HGNC:16877","MFN2","CPRP1,CMT2A,MSN6A,CMT2A2A,HSG,MARF,CMT2A2,CMT2A2B","NP_055689.1,NP_001121132.1","mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]"
"4408","3977","HGNC:6597,ENSG00000113594","LIFR","LIF-R,SJS2,STWS,SWS,CD118","NP_001121143.1,NP_002301.1","LIF receptor alpha [Source:HGNC Symbol;Acc:HGNC:6597]"
"4409","11005","HGNC:15464,ENSG00000133710","SPINK5","LEKTI,NETS,NS,VAKTI,LETKI","NP_006837.2,NP_001121170.1,NP_001121171.1","serine peptidase inhibitor, Kazal type 5 [Source:HGNC Symbol;Acc:HGNC:15464]"
"4410","10216","HGNC:9364,ENSG00000116690","PRG4","JCAP,MSF,SZP,HAPO,CACP","NP_001121181.2,NP_001121182.2,NP_001121180.2,NP_001290161.1,NP_005798.3","proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]"
"4411","4287","HGNC:7106,ENSG00000066427","ATXN3","SCA3,MJD1,JOS,ATX3,MJD,AT3","NP_001158254.1,NP_001158250.1,NP_001158252.1,NP_001121168.1,NP_109376.1,NP_001158249.1,NP_001158248.1,NP_001121169.2,NP_001158246.1,NP_001158251.1,NP_004984.2,NP_001158253.1","ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]"
"4412","81853","ENSG00000137210,HGNC:21384","TMEM14B",,"NP_112231.3,NP_001273413.1,NP_001121183.1,NP_001273418.1,NP_001273417.1","transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]"
"4413","51062","ENSG00000198513,HGNC:11231","ATL1","PG3A,atlastin1,GBP3,AD-FSP,SPG3,FSP1,HSN1D","NP_056999.2,NP_853629.2,NP_001121185.1","atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231]"
"4414","59269","ENSG00000127124,HGNC:13561","HIVEP3","NF40C,ZAS3,Schnurri-3,SHN3,KBP1,KBP-1,KRC","NP_078779.2,NP_001121186.1","human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561]"
"4415","134957","HGNC:19665,ENSG00000164506","STXBP5","Nbla04300,LLGL3,LGL3","NP_001121187.1,NP_640337.3","syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]"
"4416","6007","ENSG00000187010,HGNC:10009","RHD","RHDVA(TT),RHPII,DIIIc,RHCED,RhDCw,RH30,RhPI,RhII,HDel,RhK562-II,RH,Rh4,RHXIII,CD240D","NP_001269798.1,NP_001269801.1,NP_057208.2,NP_001269799.1,NP_001269797.1,NP_001269800.1,NP_001269796.1,NP_001121163.1","Rh blood group D antigen [Source:HGNC Symbol;Acc:HGNC:10009]"
"4417","51324","ENSG00000090487,HGNC:20373","SPG21","ACP33,MAST,GL010,BM-019","NP_057714.1,NP_001121361.1,NP_001121362.1","SPG21, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]"
"4418","4313","HGNC:7166,ENSG00000087245","MMP2","MONA,MMP-2,MMP-II,CLG4,TBE-1,CLG4A","NP_001289438.1,NP_001289439.1,NP_001121363.1,NP_001289437.1,NP_004521.1","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]"
"4419","6299","ENSG00000103449,HGNC:10524","SALL1","Sal-1,HSAL1,HEL-S-89,ZNF794,TBS","NP_002959.2,NP_001121364.1","spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]"
"4420","56971","ENSG00000186567,HGNC:31951","CEACAM19","CEACM19,CEAL1","NP_064604.2,NP_001121365.1","carcinoembryonic antigen related cell adhesion molecule 19 [Source:HGNC Symbol;Acc:HGNC:31951]"
"4421","64377","HGNC:15993,ENSG00000124302","CHST8","GALNAC4ST1,PSS3,GalNAc4ST","NP_001121368.1,NP_071912.2,NP_001121367.1","carbohydrate sulfotransferase 8 [Source:HGNC Symbol;Acc:HGNC:15993]"
"4422","23322","ENSG00000103494,HGNC:29168","RPGRIP1L","FTM,MKS5,NPHP8,JBTS7,CORS3,PPP1R134","NP_056087.2,NP_001121369.1,NP_001317467.1,NP_001315351.1,NP_001295263.1,NP_001315352.1","RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]"
"4423","388333","HGNC:35463,ENSG00000183318","SPDYE4",,"NP_001121548.1","speedy/RINGO cell cycle regulator family member E4 [Source:HGNC Symbol;Acc:HGNC:35463]"
"4424","337985","HGNC:34001,ENSG00000206104","KRTAP20-3","KAP19D,KAP20.3,KRTAP19P4","NP_001121549.1","keratin associated protein 20-3 [Source:HGNC Symbol;Acc:HGNC:34001]"
"4425","11154","HGNC:575,ENSG00000100478","AP4S1","CPSQ6,CLA20,AP47B,SPG52,CLAPS4","NP_009008.2,NP_001241658.1,NP_001121598.1,NP_001241655.1,NP_001241657.1,NP_001241656.1","adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]"
"4426","1800","ENSG00000015413,HGNC:3002","DPEP1","RDP,MBD1,MDP","NP_001121613.1,NP_004404.1","dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]"
"4427","25950","HGNC:21393,ENSG00000122481","RWDD3","RSUME","NP_001121614.1,NP_001265176.1,NP_001186611.1,NP_001265177.1,NP_056300.2","RWD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21393]"
"4428","7037","HGNC:11763,ENSG00000072274","TFRC","TFR,T9,TRFR,IMD46,TFR1,CD71,TR,p90","NP_001300894.1,NP_003225.2,NP_001121620.1,NP_001300895.1","transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]"
"4429","94101","HGNC:16036,ENSG00000128699","ORMDL1",,"NP_057551.1,NP_001121622.1","ORMDL sphingolipid biosynthesis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16036]"
"4430","55275","ENSG00000141252,ENSG00000283883,HGNC:25608","VPS53","hVps53L,pp13624,HCCS1,PCH2E","NP_001121631.1,NP_060759.2","VPS53, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:25608]"
"4431","7342","ENSG00000153560,HGNC:12507","UBP1","LBP-1B,LBP1B,LBP-1a,LBP1A","NP_001121632.1,NP_055332.3,NP_001121633.1","upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]"
"4432","129804","HGNC:26740,ENSG00000144152","FBLN7","TM14","NP_001121637.1,NP_694946.2","fibulin 7 [Source:HGNC Symbol;Acc:HGNC:26740]"
"4433","5063","HGNC:8592,ENSG00000077264","PAK3","PAK3beta,OPHN3,AK-3,bPAK,MRX30,ARA,MRX47,beta-PAK","NP_002569.1,NP_001311256.1,NP_001311259.1,NP_001311257.1,NP_001121638.1,NP_001121645.1,NP_001311260.1,NP_001311263.1,NP_001311255.1,NP_001121640.1,NP_001311258.1,NP_001121644.1,NP_001311254.1,NP_001311261.1,NP_001121639.1,NP_001311262.1","p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]"
"4434","7368","ENSG00000174607,HGNC:12555","UGT8","CGT,UGT4","NP_001309041.1,NP_001309043.1,NP_001121646.1,NP_001309042.1,NP_003351.2","UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]"
"4435","1837","HGNC:3057,ENSG00000134769","DTNA","DRP3,LVNC1,D18S892E,DTN,DTN-A","NP_001185869.1,NP_001185870.1,NP_001383.2,NP_116761.2,NP_001121647.1,NP_001185874.1,NP_001381.2,NP_116760.2,NP_001185871.1,NP_001185867.1,NP_001185872.1,NP_116762.2,NP_001185868.1,NP_116757.2,NP_001382.2,NP_001185873.1,NP_116763.1","dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]"
"4436","387718","ENSG00000175018,HGNC:31653","TEX36","bA383C5.1,C10orf122","NP_001305062.1,NP_001121674.1","testis expressed 36 [Source:HGNC Symbol;Acc:HGNC:31653]"
"4437","6935","HGNC:11642,ENSG00000148516","ZEB1","DELTAEF1,NIL2A,FECD6,CF8,ZFHX1A,ZFHEP,AREB6,PPCD3,BZP","NP_001310579.1,NP_001310592.1,NP_001310571.1,NP_001310578.1,NP_001310604.1,NP_001310570.1,NP_001310576.1,NP_001310603.1,NP_001310585.1,NP_001310601.1,NP_001310586.1,NP_001310600.1,NP_001310574.1,NP_001310607.1,NP_001310593.1,NP_110378.3,NP_001167566.1,NP_","zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]"
"4438","23213","ENSG00000137573,HGNC:20391","SULF1","SULF-1","NP_001121677.1,NP_055985.2,NP_001121676.1,NP_001121678.1","sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391]"
"4439","11145","HGNC:17825,ENSG00000176485","PLA2G16","REV107,H-REV107-1,HRASLS3,AdPLA,H-REV107,HREV107-3,HRSL3,HREV107-1","NP_009000.2,NP_001121675.1","phospholipase A2 group XVI [Source:HGNC Symbol;Acc:HGNC:17825]"
"4440","23484","ENSG00000104660,HGNC:6555","LEPROTL1","HSPC112,Vps55,my047","NP_056159.2,NP_001121680.1","leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555]"
"4441","200734","ENSG00000198369,HGNC:17722","SPRED2","Spred-2","NP_001121682.1,NP_861449.2","sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]"
"4442","84955","ENSG00000120526,HGNC:24306","NUDCD1","OVA66,CML66","NP_116258.2,NP_001121683.1","NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306]"
